brand,category,color,Sum of current_price,Sum of customer_rating,is_returned,Sum of markdown_percentage,Sum of original_price,product_id,Year,Quarter,Month,Day,return_reason,season,size,Sum of stock_quantity
H&M,Outerwear,Brown,100.44,3,true,56.8,232.5,FB001204,2025,Qtr 3,August,6,Size Issue,Summer,S,23
H&M,Outerwear,Gray,151.1,3,false,0,151.1,FB001028,2025,Qtr 1,March,22,"",Spring,XL,24
H&M,Outerwear,Gray,215.06,2,false,0,215.06,FB001793,2025,Qtr 3,August,6,"",Summer,S,50
H&M,Outerwear,Gray,102.68,2,false,0,102.68,FB001802,2025,Qtr 3,August,6,"",Winter,L,18
H&M,Outerwear,Gray,205.37,2,true,0,205.37,FB001956,2025,Qtr 3,August,6,Damaged,Winter,XL,25
H&M,Outerwear,Green,153.59,3,true,0,153.59,FB001013,2025,Qtr 3,August,6,Damaged,Winter,XXL,31
H&M,Outerwear,Navy,205.91,5,false,0,205.91,FB001057,2025,Qtr 3,August,6,"",Fall,XXL,3
H&M,Outerwear,Navy,229.8,4,false,0,229.8,FB001290,2025,Qtr 3,August,6,"",Summer,S,46
H&M,Outerwear,Navy,52.01,2,true,43.8,92.54,FB000518,2025,Qtr 3,August,6,Damaged,Fall,M,33
H&M,Outerwear,Pink,221.33,3,false,10.9,248.41,FB000010,2025,Qtr 3,August,6,"",Fall,XXL,37
H&M,Outerwear,Pink,72.26,2,false,36.9,114.51,FB000338,2025,Qtr 3,August,6,"",Summer,M,33
H&M,Outerwear,Pink,162.78,3,false,0,162.78,FB000781,2025,Qtr 3,August,6,"",Summer,S,0
H&M,Outerwear,Purple,180.83,2,false,0,180.83,FB001210,2024,Qtr 3,September,2,"",Spring,M,20
H&M,Outerwear,Purple,133.7,4,false,38.1,215.99,FB001873,2025,Qtr 3,August,6,"",Winter,S,14
H&M,Outerwear,Purple,167.02,3,true,0,167.02,FB000221,2025,Qtr 1,January,30,Size Issue,Spring,S,26
H&M,Outerwear,Red,137.16,4,false,0,137.16,FB000181,2024,Qtr 3,September,26,"",Spring,S,34
H&M,Outerwear,Red,119.96,2,false,0,119.96,FB000204,2025,Qtr 3,August,6,"",Summer,S,20
H&M,Outerwear,Red,55.33,3,false,58.2,132.38,FB000983,2025,Qtr 3,August,6,"",Winter,L,24
H&M,Outerwear,Red,80.04,3,false,42.5,139.2,FB001229,2024,Qtr 4,October,2,"",Spring,M,27
H&M,Outerwear,Red,86.3,4,false,0,86.3,FB001300,2025,Qtr 3,August,6,"",Winter,L,33
H&M,Outerwear,Red,116.1,4,true,0,116.1,FB000438,2025,Qtr 3,August,6,Changed Mind,Summer,L,27
H&M,Outerwear,Red,60.17,3,true,28.1,83.68,FB001935,2025,Qtr 3,August,6,Quality Issue,Summer,L,46
H&M,Outerwear,White,246.49,5,false,0,246.49,FB000577,2025,Qtr 3,August,6,"",Fall,XXL,20
H&M,Outerwear,White,122.53,3,false,0,122.53,FB000752,2024,Qtr 3,September,21,"",Spring,XXL,25
H&M,Outerwear,White,151.62,4,false,0,151.62,FB001882,2025,Qtr 3,July,11,"",Spring,L,41
H&M,Outerwear,White,77.44,2,false,29.3,109.53,FB001938,2024,Qtr 4,November,2,"",Spring,XXL,35
Mango,Outerwear,Black,132.58,2,false,0,132.58,FB000600,2025,Qtr 3,August,6,"",Fall,L,45
Mango,Outerwear,Black,238.11,3,false,0,238.11,FB000936,2025,Qtr 3,August,6,"",Summer,S,49
Mango,Outerwear,Blue,101.04,4,false,0,101.04,FB000961,2025,Qtr 3,August,6,"",Summer,S,35
Mango,Outerwear,Blue,93.27,3,false,28.3,130.09,FB001356,2025,Qtr 3,August,6,"",Fall,XL,41
Mango,Outerwear,Blue,213.98,3,false,0,213.98,FB001758,2025,Qtr 3,August,6,"",Summer,S,38
Mango,Outerwear,Brown,55.16,3,false,52.6,116.37,FB001193,2025,Qtr 3,August,6,"",Winter,XXL,43
Mango,Outerwear,Brown,182.42,3,false,23.2,237.53,FB001350,2025,Qtr 3,August,6,"",Winter,XXL,23
Mango,Outerwear,Brown,239.65,3,false,0,239.65,FB001976,2025,Qtr 3,August,6,"",Winter,S,27
Mango,Outerwear,Gray,145.16,3,false,10.2,161.65,FB000279,2025,Qtr 1,March,30,"",Spring,XXL,42
Mango,Outerwear,Gray,86.92,3,false,35.3,134.35,FB000782,2025,Qtr 3,August,6,"",Winter,M,36
Mango,Outerwear,Gray,216.26,2,false,0,216.26,FB000935,2025,Qtr 2,April,16,"",Spring,S,26
Mango,Outerwear,Gray,198.58,3,false,0,198.58,FB001600,2025,Qtr 1,January,24,"",Spring,S,46
Mango,Outerwear,Green,208.82,2,false,0,208.82,FB000651,2025,Qtr 3,August,6,"",Fall,S,45
Mango,Outerwear,Green,194.79,3,false,0.3,195.38,FB000763,2025,Qtr 3,August,6,"",Fall,M,30
Mango,Outerwear,Green,198.44,3,false,0,198.44,FB001053,2025,Qtr 3,August,6,"",Fall,L,40
Mango,Outerwear,Green,128.98,1,false,30.9,186.66,FB001750,2025,Qtr 3,August,6,"",Summer,S,7
Mango,Outerwear,Green,184.24,4,false,0,184.24,FB001914,2025,Qtr 3,August,6,"",Fall,S,49
Mango,Outerwear,Navy,180.21,3,false,16.5,215.82,FB001577,2025,Qtr 3,August,6,"",Summer,L,9
Mango,Outerwear,Navy,187.63,2,false,0,187.63,FB001646,2025,Qtr 2,April,25,"",Spring,M,25
Mango,Outerwear,Navy,89.26,4,false,0,89.26,FB001670,2025,Qtr 3,August,6,"",Winter,XL,43
Mango,Outerwear,Navy,152.64,3,true,29,214.99,FB001004,2024,Qtr 3,September,6,Wrong Item,Spring,L,32
Mango,Outerwear,Pink,169.03,2,false,0,169.03,FB000287,2025,Qtr 3,August,6,"",Winter,XL,16
Mango,Outerwear,Pink,209.52,3,false,0,209.52,FB000836,2025,Qtr 3,August,6,"",Winter,S,48
Mango,Outerwear,Pink,149.04,2,false,17.5,180.65,FB001095,2025,Qtr 3,August,6,"",Winter,XL,41
Mango,Outerwear,Pink,153.46,2,false,0,153.46,FB001690,2025,Qtr 3,August,6,"",Fall,L,27
Mango,Outerwear,Purple,57.25,5,false,58.5,137.95,FB000019,2025,Qtr 3,August,6,"",Summer,M,16
Mango,Outerwear,Purple,157.45,3,false,0,157.45,FB000310,2025,Qtr 2,May,26,"",Spring,L,7
Mango,Outerwear,Purple,209.66,3,false,0,209.66,FB001273,2025,Qtr 3,August,6,"",Fall,L,30
Mango,Outerwear,Purple,138.55,2,false,0,138.55,FB001630,2025,Qtr 3,August,6,"",Fall,M,25
Mango,Outerwear,Purple,79.2,2,false,56.4,181.66,FB001931,2025,Qtr 3,August,6,"",Fall,S,43
Mango,Outerwear,Purple,172.93,5,true,0,172.93,FB000644,2025,Qtr 2,April,12,Quality Issue,Spring,S,43
Mango,Outerwear,Red,184.64,3,false,7.4,199.39,FB000072,2025,Qtr 3,August,6,"",Summer,XXL,49
Mango,Outerwear,Red,100.39,5,false,36.6,158.34,FB001572,2025,Qtr 1,January,27,"",Spring,XXL,11
Mango,Outerwear,White,79.98,2,false,0.9,80.71,FB001383,2025,Qtr 3,August,6,"",Fall,S,11
Mango,Outerwear,White,154.12,2,false,28.8,216.46,FB001622,2024,Qtr 3,August,12,"",Spring,S,43
Uniqlo,Outerwear,Beige,86.13,3,false,0,86.13,FB000364,2025,Qtr 3,August,6,"",Fall,S,28
Uniqlo,Outerwear,Beige,176.15,4,false,14,204.82,FB000585,2025,Qtr 3,August,6,"",Summer,L,27
Uniqlo,Outerwear,Beige,129.46,4,false,0,129.46,FB000756,2025,Qtr 3,August,6,"",Winter,XL,32
Uniqlo,Outerwear,Beige,72.33,5,false,51.9,150.37,FB000956,2025,Qtr 3,August,6,"",Fall,XL,15
Uniqlo,Outerwear,Black,92.83,2,false,0,92.83,FB000111,2025,Qtr 3,July,20,"",Spring,L,9
Uniqlo,Outerwear,Black,248.05,5,false,0,248.05,FB001415,2025,Qtr 2,April,29,"",Spring,M,17
Uniqlo,Outerwear,Black,70.84,2,false,11.9,80.41,FB001619,2025,Qtr 3,August,6,"",Fall,S,35
Uniqlo,Outerwear,Black,100.23,3,true,14.6,117.36,FB000250,2025,Qtr 3,August,6,Size Issue,Fall,S,33
Uniqlo,Outerwear,Blue,37.61,3,false,58,89.55,FB001629,2025,Qtr 3,August,6,"",Summer,M,21
Uniqlo,Outerwear,Blue,208.93,3,false,0,208.93,FB001747,2025,Qtr 3,August,6,"",Fall,S,12
Uniqlo,Outerwear,Brown,180.57,3,false,0,180.57,FB000470,2025,Qtr 3,August,6,"",Summer,S,28
Uniqlo,Outerwear,Brown,168.13,3,false,0,168.13,FB000726,2025,Qtr 2,April,18,"",Spring,S,42
Uniqlo,Outerwear,Brown,127.59,5,false,0,127.59,FB000754,2025,Qtr 2,May,8,"",Spring,S,1
Uniqlo,Outerwear,Brown,237.65,4,false,0,237.65,FB001465,2025,Qtr 3,August,6,"",Fall,L,3
Uniqlo,Outerwear,Brown,124.8,2,false,10.2,138.98,FB001880,2025,Qtr 3,July,22,"",Spring,S,36
Uniqlo,Outerwear,Gray,241.09,3,false,0,241.09,FB000087,2025,Qtr 3,August,6,"",Summer,M,26
Uniqlo,Outerwear,Gray,204.21,4,false,0,204.21,FB000177,2025,Qtr 3,August,6,"",Winter,M,5
Uniqlo,Outerwear,Gray,82.8,2,false,29.5,117.45,FB000329,2025,Qtr 3,August,6,"",Summer,S,43
Uniqlo,Outerwear,Gray,89.37,3,false,33.6,134.59,FB001169,2025,Qtr 3,August,6,"",Winter,XXL,42
Uniqlo,Outerwear,Gray,175.42,4,false,0,175.42,FB002030,2025,Qtr 3,August,6,"",Winter,L,5
Uniqlo,Outerwear,Gray,174.72,3,true,24.3,230.81,FB001191,2025,Qtr 3,August,6,Size Issue,Fall,XXL,26
Uniqlo,Outerwear,Green,198.58,3,false,12.8,227.73,FB000009,2025,Qtr 1,March,24,"",Spring,XL,14
Uniqlo,Outerwear,Green,121.91,5,false,39.7,202.18,FB000719,2025,Qtr 3,August,6,"",Summer,XL,20
Uniqlo,Outerwear,Green,162.75,5,false,0,162.75,FB001492,2025,Qtr 3,August,6,"",Fall,L,13
Uniqlo,Outerwear,Green,170.91,2,true,0,170.91,FB001133,2025,Qtr 3,August,6,Quality Issue,Summer,L,36
Uniqlo,Outerwear,Green,216.73,3,true,0,216.73,FB001962,2025,Qtr 3,August,6,Wrong Item,Summer,M,5
Uniqlo,Outerwear,Navy,47.34,5,false,54.6,104.27,FB000246,2025,Qtr 3,August,6,"",Fall,L,42
Uniqlo,Outerwear,Navy,217.34,5,false,0,217.34,FB000405,2025,Qtr 3,August,6,"",Winter,S,4
Uniqlo,Outerwear,Navy,167.39,2,false,0,167.39,FB001527,2025,Qtr 3,August,6,"",Winter,M,43
Uniqlo,Outerwear,Navy,197.11,3,false,3.6,204.47,FB001764,2025,Qtr 3,August,6,"",Summer,S,26
Uniqlo,Outerwear,Pink,110.22,2,false,0,110.22,FB000217,2025,Qtr 3,August,6,"",Fall,XL,4
Uniqlo,Outerwear,Pink,199.01,5,false,0,199.01,FB000275,2025,Qtr 3,August,6,"",Summer,XL,8
Uniqlo,Outerwear,Pink,76.25,5,false,13.3,87.95,FB000934,2025,Qtr 3,August,6,"",Fall,XXL,4
Uniqlo,Outerwear,Pink,220.71,4,false,4.2,230.39,FB001775,2024,Qtr 4,October,15,"",Spring,S,34
Uniqlo,Outerwear,Pink,206.94,4,false,0,206.94,FB002054,2025,Qtr 3,August,6,"",Summer,S,43
Uniqlo,Outerwear,Purple,110.25,3,false,49.4,217.89,FB000538,2024,Qtr 4,November,27,"",Spring,L,42
Uniqlo,Outerwear,Purple,237.7,3,false,0.5,238.89,FB000687,2025,Qtr 3,August,6,"",Fall,M,28
Uniqlo,Outerwear,Purple,138.89,3,false,0,138.89,FB000843,2025,Qtr 1,January,30,"",Spring,L,10
Uniqlo,Outerwear,Purple,213.94,5,false,0,213.94,FB001107,2025,Qtr 3,August,6,"",Fall,XXL,16
Uniqlo,Outerwear,Purple,221.94,2,false,0,221.94,FB001155,2025,Qtr 3,August,6,"",Summer,S,35
Uniqlo,Outerwear,Purple,144.27,3,false,19.6,179.44,FB001291,2025,Qtr 3,August,6,"",Fall,S,42
Uniqlo,Outerwear,Red,137.13,3,false,44.1,245.31,FB001636,2025,Qtr 3,August,6,"",Summer,XXL,44
Uniqlo,Outerwear,White,153.88,3,false,0,153.88,FB000574,2025,Qtr 3,August,6,"",Winter,S,42
Uniqlo,Outerwear,White,122.92,3,false,0,122.92,FB000987,2024,Qtr 4,November,6,"",Spring,XL,41
Uniqlo,Outerwear,White,241.81,4,false,0,241.81,FB001621,2025,Qtr 3,August,6,"",Fall,S,38
Uniqlo,Outerwear,White,147.53,5,true,0,147.53,FB000900,2025,Qtr 3,August,6,Quality Issue,Winter,L,33
Zara,Outerwear,Beige,48.02,2,false,45.3,87.78,FB000145,2025,Qtr 1,February,17,"",Spring,L,34
Zara,Outerwear,Beige,129.48,2,false,23.1,168.38,FB000852,2025,Qtr 2,June,4,"",Spring,S,3
Zara,Outerwear,Beige,88.94,3,false,0,88.94,FB001056,2025,Qtr 3,August,6,"",Winter,XXL,36
Zara,Outerwear,Beige,113.82,3,false,30.5,163.77,FB001448,2025,Qtr 3,August,6,"",Fall,XL,10
Zara,Outerwear,Beige,215.1,3,false,0,215.1,FB002011,2025,Qtr 3,August,6,"",Fall,S,16
Zara,Outerwear,Beige,228.46,3,true,0,228.46,FB001569,2025,Qtr 1,February,7,Quality Issue,Spring,S,7
Zara,Outerwear,Black,158.37,3,false,0,158.37,FB000372,2025,Qtr 1,February,15,"",Spring,XL,33
Zara,Outerwear,Black,112.29,2,true,40.8,189.68,FB000400,2024,Qtr 3,September,21,Damaged,Spring,L,27
Zara,Outerwear,Blue,71.51,3,false,12.4,81.63,FB000628,2025,Qtr 3,August,6,"",Fall,M,3
Zara,Outerwear,Blue,46.52,5,false,59.8,115.73,FB001130,2024,Qtr 3,September,28,"",Spring,M,10
Zara,Outerwear,Blue,223.53,5,false,1.2,226.24,FB001813,2025,Qtr 1,February,20,"",Spring,XL,24
Zara,Outerwear,Brown,172.59,3,false,0,172.59,FB000154,2025,Qtr 3,August,6,"",Winter,L,1
Zara,Outerwear,Brown,161.72,5,false,14.9,190.03,FB001446,2025,Qtr 3,July,24,"",Spring,S,35
Zara,Outerwear,Gray,68.33,3,false,47.5,130.16,FB001016,2025,Qtr 3,August,6,"",Winter,S,21
Zara,Outerwear,Gray,156.54,2,false,0,156.54,FB001101,2025,Qtr 3,August,6,"",Fall,S,23
Zara,Outerwear,Gray,107.81,3,false,0,107.81,FB001195,2025,Qtr 3,August,6,"",Winter,XL,15
Zara,Outerwear,Gray,227.92,3,false,0,227.92,FB001767,2025,Qtr 3,August,6,"",Summer,S,34
Zara,Outerwear,Green,220.99,4,false,0,220.99,FB000249,2025,Qtr 3,August,6,"",Fall,M,42
Zara,Outerwear,Green,208.8,2,false,0,208.8,FB000475,2025,Qtr 3,August,6,"",Winter,L,13
Zara,Outerwear,Green,245.87,3,false,0,245.87,FB000684,2025,Qtr 2,June,24,"",Spring,M,27
Zara,Outerwear,Green,126.27,5,false,0,126.27,FB000899,2025,Qtr 3,August,6,"",Summer,M,1
Zara,Outerwear,Green,48.03,4,false,58.7,116.29,FB001917,2025,Qtr 3,August,6,"",Winter,XXL,34
Zara,Outerwear,Green,225.21,4,true,0,225.21,FB000715,2025,Qtr 3,August,6,Changed Mind,Fall,XXL,27
Zara,Outerwear,Navy,105.05,4,false,51.4,216.16,FB000043,2025,Qtr 3,August,6,"",Winter,S,36
Zara,Outerwear,Navy,80.54,2,true,0,80.54,FB001296,2025,Qtr 3,August,6,Size Issue,Summer,S,3
Zara,Outerwear,Pink,123.02,2,false,12.9,141.24,FB000927,2024,Qtr 4,October,2,"",Spring,XXL,23
Zara,Outerwear,Pink,93.11,3,false,0,93.11,FB001136,2025,Qtr 3,August,6,"",Summer,S,43
Zara,Outerwear,Pink,108.58,3,false,0,108.58,FB001708,2025,Qtr 3,August,6,"",Fall,M,44
Zara,Outerwear,Purple,44.85,3,true,45.9,82.91,FB000123,2025,Qtr 3,August,6,Quality Issue,Winter,XXL,24
Zara,Outerwear,Red,196.01,3,false,0,196.01,FB000001,2025,Qtr 3,July,5,"",Spring,XL,37
Zara,Outerwear,Red,248.58,2,false,0,248.58,FB000120,2025,Qtr 3,July,4,"",Spring,L,27
Zara,Outerwear,Red,193.14,4,false,0,193.14,FB000448,2025,Qtr 3,August,6,"",Fall,XXL,7
Zara,Outerwear,Red,192.58,2,false,0,192.58,FB000990,2025,Qtr 2,April,17,"",Spring,S,16
Zara,Outerwear,Red,129.86,2,false,0,129.86,FB001267,2025,Qtr 3,August,6,"",Winter,L,41
Zara,Outerwear,Red,183.6,3,false,0,183.6,FB001886,2025,Qtr 3,August,6,"",Fall,S,10
Zara,Outerwear,Red,79,3,true,50.2,158.64,FB001836,2025,Qtr 3,August,6,Changed Mind,Fall,M,7
Zara,Outerwear,White,166.76,5,false,0,166.76,FB000054,2025,Qtr 2,June,12,"",Spring,S,21
Zara,Outerwear,White,215.93,4,false,0,215.93,FB000495,2025,Qtr 3,August,6,"",Winter,XXL,43
Zara,Outerwear,White,146.45,4,false,0,146.45,FB001400,2025,Qtr 3,August,6,"",Winter,M,45
Zara,Outerwear,White,142.88,2,false,26.5,194.39,FB002034,2025,Qtr 2,April,15,"",Spring,S,12
Zara,Outerwear,White,118.57,2,true,0,118.57,FB002160,2025,Qtr 3,August,6,Quality Issue,Summer,XXL,6
Ann Taylor,Shoes,Beige,173.69,4,false,0,173.69,FB001100,2025,Qtr 3,August,6,"",Fall,XL,25
Ann Taylor,Shoes,Beige,127.52,4,false,0,127.52,FB001212,2025,Qtr 3,August,6,"",Summer,XXL,0
Ann Taylor,Shoes,Beige,66.58,4,false,0,66.58,FB002169,2025,Qtr 3,August,6,"",Winter,L,45
Ann Taylor,Shoes,Black,192.74,5,false,0,192.74,FB000652,2025,Qtr 3,August,6,"",Winter,M,43
Ann Taylor,Shoes,Black,144.02,4,false,18.1,175.85,FB001054,2025,Qtr 1,January,29,"",Spring,M,4
Ann Taylor,Shoes,Black,126.74,3,false,0,126.74,FB001756,2025,Qtr 3,August,6,"",Winter,L,2
Ann Taylor,Shoes,Black,93.55,2,true,25.9,126.25,FB000773,2025,Qtr 3,August,6,Size Issue,Summer,S,40
Ann Taylor,Shoes,Blue,81.64,2,false,0,81.64,FB000127,2024,Qtr 4,December,6,"",Spring,XXL,50
Ann Taylor,Shoes,Blue,48.76,3,true,40.6,82.08,FB000340,2025,Qtr 2,May,23,Quality Issue,Spring,XL,43
Ann Taylor,Shoes,Brown,44.41,4,true,59.7,110.2,FB001725,2025,Qtr 3,August,6,Color Mismatch,Fall,L,13
Ann Taylor,Shoes,Gray,69.98,3,false,56.6,161.24,FB000966,2025,Qtr 3,August,6,"",Summer,M,8
Ann Taylor,Shoes,Gray,137.33,5,false,0,137.33,FB001252,2025,Qtr 3,August,6,"",Summer,L,35
Ann Taylor,Shoes,Gray,33.56,5,false,58.8,81.46,FB001397,2025,Qtr 3,August,6,"",Summer,L,37
Ann Taylor,Shoes,Gray,115.77,3,false,0,115.77,FB001736,2024,Qtr 4,November,24,"",Spring,S,43
Ann Taylor,Shoes,Gray,162.97,3,true,0,162.97,FB000829,2024,Qtr 4,November,22,Wrong Item,Spring,XL,47
Ann Taylor,Shoes,Green,157.42,3,false,0,157.42,FB000285,2025,Qtr 3,August,6,"",Winter,M,38
Ann Taylor,Shoes,Green,137.24,4,false,8.9,150.65,FB001988,2025,Qtr 3,August,6,"",Winter,M,43
Ann Taylor,Shoes,Green,95.92,3,true,27.3,131.94,FB001626,2025,Qtr 3,August,6,Damaged,Fall,XXL,6
Ann Taylor,Shoes,Navy,190.78,4,false,0,190.78,FB001338,2025,Qtr 3,August,6,"",Summer,XXL,39
Ann Taylor,Shoes,Purple,93.6,5,false,0,93.6,FB000891,2024,Qtr 3,September,9,"",Spring,L,49
Ann Taylor,Shoes,Purple,184.87,2,false,0,184.87,FB001205,2024,Qtr 3,September,28,"",Spring,S,32
Ann Taylor,Shoes,Purple,158.01,3,false,0,158.01,FB001367,2025,Qtr 3,August,6,"",Fall,S,19
Ann Taylor,Shoes,Purple,63.76,3,true,47.4,121.21,FB000968,2025,Qtr 3,August,6,Changed Mind,Fall,S,45
Ann Taylor,Shoes,Purple,137.83,4,true,0,137.83,FB001281,2025,Qtr 3,August,6,Changed Mind,Winter,S,32
Ann Taylor,Shoes,Red,28.99,5,false,53.5,62.35,FB001171,2025,Qtr 3,August,6,"",Summer,XL,1
Ann Taylor,Shoes,Red,87.83,3,true,22,112.6,FB000535,2025,Qtr 3,July,22,Color Mismatch,Spring,XL,29
Ann Taylor,Shoes,Red,132.82,3,true,0,132.82,FB001943,2025,Qtr 1,March,17,Changed Mind,Spring,S,40
Ann Taylor,Shoes,White,136.32,4,false,6.6,145.95,FB000061,2025,Qtr 3,August,6,"",Summer,M,15
Ann Taylor,Shoes,White,98.31,3,false,21.5,125.24,FB000128,2024,Qtr 3,September,6,"",Spring,XXL,7
Ann Taylor,Shoes,White,74.48,3,false,53.7,160.87,FB000850,2025,Qtr 3,August,6,"",Winter,XL,18
Ann Taylor,Shoes,White,98.88,3,false,10.2,110.11,FB001225,2025,Qtr 3,August,6,"",Winter,M,47
Ann Taylor,Shoes,White,78.01,2,false,45.4,142.87,FB001941,2025,Qtr 3,August,6,"",Fall,S,20
Ann Taylor,Shoes,White,154.02,2,false,0,154.02,FB002176,2025,Qtr 3,August,6,"",Summer,XXL,23
Ann Taylor,Shoes,White,69.82,3,true,0,69.82,FB000071,2025,Qtr 3,August,6,Wrong Item,Winter,XL,46
Banana Republic,Shoes,Beige,171.48,3,false,0,171.48,FB001173,2025,Qtr 3,August,6,"",Winter,M,15
Banana Republic,Shoes,Beige,101.19,3,false,47.5,192.74,FB001487,2025,Qtr 3,August,6,"",Summer,XL,40
Banana Republic,Shoes,Beige,94.1,2,false,0,94.1,FB001678,2025,Qtr 3,August,6,"",Fall,S,24
Banana Republic,Shoes,Beige,143.45,3,true,0,143.45,FB000259,2024,Qtr 3,September,27,Quality Issue,Spring,XL,39
Banana Republic,Shoes,Black,129.33,4,false,0,129.33,FB000481,2025,Qtr 3,August,6,"",Winter,S,15
Banana Republic,Shoes,Black,94.35,4,false,40.2,157.78,FB001648,2025,Qtr 3,August,2,"",Spring,M,23
Banana Republic,Shoes,Black,70.83,4,true,23.9,93.07,FB000203,2025,Qtr 3,August,6,Changed Mind,Summer,S,10
Banana Republic,Shoes,Blue,94.29,2,false,0,94.29,FB000150,2024,Qtr 3,September,15,"",Spring,L,18
Banana Republic,Shoes,Blue,187.58,3,false,0,187.58,FB000412,2025,Qtr 3,August,6,"",Summer,XL,46
Banana Republic,Shoes,Blue,167.86,4,false,0,167.86,FB000487,2025,Qtr 3,August,6,"",Summer,XL,17
Banana Republic,Shoes,Blue,30.14,3,false,52.8,63.86,FB000774,2025,Qtr 3,August,6,"",Summer,S,23
Banana Republic,Shoes,Blue,73.08,3,false,34.3,111.24,FB000976,2025,Qtr 3,August,6,"",Fall,L,3
Banana Republic,Shoes,Blue,167.89,1,false,0,167.89,FB001125,2025,Qtr 3,August,6,"",Summer,L,12
Banana Republic,Shoes,Blue,96.9,5,false,0,96.9,FB001401,2025,Qtr 1,February,3,"",Spring,M,24
Banana Republic,Shoes,Blue,95.52,4,false,0,95.52,FB001835,2025,Qtr 3,August,6,"",Summer,S,47
Banana Republic,Shoes,Blue,175.31,3,false,0,175.31,FB001971,2025,Qtr 3,August,6,"",Summer,S,13
Banana Republic,Shoes,Blue,180.99,5,false,0,180.99,FB002044,2025,Qtr 3,August,6,"",Fall,L,0
Banana Republic,Shoes,Brown,149.71,3,false,6.4,159.95,FB001729,2025,Qtr 3,August,6,"",Summer,S,39
Banana Republic,Shoes,Brown,98.15,4,false,43.8,174.65,FB002057,2025,Qtr 3,August,6,"",Winter,S,28
Banana Republic,Shoes,Brown,96.99,3,false,16.5,116.15,FB002167,2025,Qtr 3,August,6,"",Winter,M,11
Banana Republic,Shoes,Gray,51.79,4,false,54,112.59,FB000344,2025,Qtr 3,August,6,"",Winter,S,17
Banana Republic,Shoes,Gray,99.51,4,false,42.7,173.66,FB001189,2025,Qtr 3,August,6,"",Winter,L,1
Banana Republic,Shoes,Gray,198.22,3,false,0,198.22,FB002051,2025,Qtr 3,August,6,"",Winter,XXL,12
Banana Republic,Shoes,Gray,142.58,5,true,0,142.58,FB000195,2025,Qtr 3,August,6,Quality Issue,Summer,XXL,25
Banana Republic,Shoes,Gray,179.82,3,true,0,179.82,FB000910,2025,Qtr 3,August,6,Damaged,Winter,S,28
Banana Republic,Shoes,Green,78.91,5,false,41.7,135.36,FB000436,2024,Qtr 4,December,20,"",Spring,XL,17
Banana Republic,Shoes,Green,80,3,false,5.4,84.57,FB001316,2025,Qtr 3,July,17,"",Spring,M,33
Banana Republic,Shoes,Green,143.88,4,false,0,143.88,FB001812,2025,Qtr 3,August,6,"",Summer,S,1
Banana Republic,Shoes,Green,94.83,3,false,0,94.83,FB001915,2024,Qtr 3,September,8,"",Spring,S,23
Banana Republic,Shoes,Green,35.38,3,true,56.3,80.96,FB001292,2025,Qtr 3,August,6,Changed Mind,Fall,L,41
Banana Republic,Shoes,Green,184.7,3,true,0,184.7,FB001951,2024,Qtr 3,September,19,Size Issue,Spring,XXL,39
Banana Republic,Shoes,Navy,58.36,4,false,11.4,65.87,FB000152,2025,Qtr 3,August,6,"",Winter,M,15
Banana Republic,Shoes,Navy,128.35,3,false,0,128.35,FB000853,2025,Qtr 3,August,6,"",Winter,S,20
Banana Republic,Shoes,Navy,199.46,2,false,0,199.46,FB000978,2025,Qtr 3,August,6,"",Fall,S,15
Banana Republic,Shoes,Navy,194.05,2,false,0,194.05,FB001468,2025,Qtr 3,August,6,"",Fall,XXL,7
Banana Republic,Shoes,Navy,47.32,5,false,26.8,64.65,FB001733,2025,Qtr 3,August,6,"",Winter,S,28
Banana Republic,Shoes,Navy,195.03,5,false,0,195.03,FB001875,2025,Qtr 3,August,6,"",Fall,S,44
Banana Republic,Shoes,Navy,114.34,3,true,28.2,159.25,FB001535,2025,Qtr 3,August,6,Wrong Item,Fall,S,1
Banana Republic,Shoes,Pink,144.61,3,false,0,144.61,FB000356,2025,Qtr 3,August,6,"",Summer,XL,21
Banana Republic,Shoes,Pink,95.57,4,false,20.3,119.91,FB001471,2025,Qtr 3,August,6,"",Winter,XXL,15
Banana Republic,Shoes,Pink,142.71,1,false,0,142.71,FB001524,2025,Qtr 3,August,6,"",Winter,L,28
Banana Republic,Shoes,Purple,61.55,4,false,36,96.17,FB000295,2025,Qtr 3,August,6,"",Fall,M,45
Banana Republic,Shoes,Purple,174.53,3,false,0,174.53,FB000881,2025,Qtr 3,August,6,"",Winter,M,45
Banana Republic,Shoes,Purple,89.5,5,false,0,89.5,FB001500,2025,Qtr 3,August,6,"",Winter,L,5
Banana Republic,Shoes,Purple,124.53,4,false,12.3,142,FB001515,2025,Qtr 3,August,6,"",Summer,S,39
Banana Republic,Shoes,Purple,149.65,4,false,0,149.65,FB001595,2025,Qtr 3,August,6,"",Winter,M,26
Banana Republic,Shoes,Purple,73.93,3,false,0,73.93,FB001832,2025,Qtr 3,August,6,"",Winter,M,0
Banana Republic,Shoes,Red,104.4,4,false,0,104.4,FB000174,2025,Qtr 3,August,6,"",Winter,XL,41
Banana Republic,Shoes,Red,169.77,5,false,0,169.77,FB001895,2025,Qtr 3,August,6,"",Fall,L,39
Banana Republic,Shoes,Red,84.65,4,false,0,84.65,FB001900,2025,Qtr 3,July,26,"",Spring,XXL,49
