BrandName,Category,Deatils.2,Deatils.1.1,Discount,Sum of MRP,Sum of SellPrice,Sizes
lemon & pepper,heels, cocoa,womens casual wear velcro closure,50% off,2199,1099," 36,37,39,40"
lemon & pepper,heels, cream,womens casual wear buckle closure,50% off,2999,1499," 38,40,41"
lemon & pepper,heels, cream,womens casual wear buckle closure,50% off,3499,1749, 40
lemon & pepper,heels, cream,womens casual wear slip on,50% off,2999,1499," 35,36,37,38,39,40"
lemon & pepper,heels, cream,womens casual wear slipon,50% off,3499,1749," 36,37,38,39,40,41"
lemon & pepper,heels, cream,womens party wear slipon,30% off,4799,3359," 37,38,39,40"
lemon & pepper,heels, gold,womens casual wear slipon,50% off,2199,1099," 35,36,37,39"
lemon & pepper,heels, gold,womens casual wear slipon,50% off,2199,1099," 36,38,39,40"
lemon & pepper,heels, gold,womens party wear buckle closure,50% off,3999,1999," 37,38,39,40"
lemon & pepper,heels, gold,womens party wear slipon,50% off,2499,1249," 35,37,38,39,40,41"
lemon & pepper,heels, grey,womens casual wear buckle closure,50% off,3299,1649," 36,37,39,40"
lemon & pepper,heels, grey,womens party wear buckle closure,50% off,3999,1999," 36,37,38,39,40"
lemon & pepper,heels, gunmetal,womens casual wear buckle closure,50% off,1999,999," 36,37,38,39,40"
lemon & pepper,heels, gunmetal,womens casual wear buckle closure,50% off,2399,1199," 39,40"
lemon & pepper,heels, gunmetal,womens casual wear slipon,50% off,2199,1099," 35,36,37,38,39"
lemon & pepper,heels, gunmetal,womens casual wear slipon,50% off,2399,1199," 36,37"
lemon & pepper,heels, gunmetal,womens casual wear slipon,50% off,3499,1749," 37,38,39,40"
lemon & pepper,heels, natural,womens casual wear buckle closure,50% off,3799,1899," 38,39,40,41"
lemon & pepper,heels, natural,womens casual wear slipon,50% off,3799,1899," 36,37,38,39,40"
lemon & pepper,heels, navy,womens casual wear buckle closure,50% off,3499,1749," 36,37,38,39,40"
lemon & pepper,heels, off white,womens casual wear buckle closure,15% off,3299,2804," 36,37,38,39,40"
lemon & pepper,heels, orange,womens party wear buckle closure,50% off,3999,1999," 36,37,38,39,40"
lemon & pepper,heels, pink,womens casual wear buckle closure,50% off,3499,1749," 38,39,40"
lemon & pepper,heels, pink,womens casual wear buckle closure,50% off,3499,1749," 39,40,41"
lemon & pepper,heels, pink,womens casual wear zip closure,50% off,2799,1399," 36,37,38,40"
lemon & pepper,heels, pink,womens party wear buckle closure,50% off,3799,1899, 39
lemon & pepper,heels, purple,womens casual wear slipon,50% off,3799,1899," 36,37,38,39,40,41"
lemon & pepper,heels, yellow,womens casual wear buckle closure,50% off,2999,1499, 40
lemon & pepper,heels, yellow,womens casual wear slipon,50% off,2199,1099," 36,37,38,39,40"
lemon & pepper,loafers, black,polyurethane buckle womens casual,10% off,3499,3149," 36,37,38,39,40"
lemon & pepper,loafers, black,womens casual wear slip on,50% off,3299,1649," 36,37,38,39,40"
lemon & pepper,loafers, cream,polyurethane buckle womens casual,10% off,3499,3149," 36,37,38,39,40"
lemon & pepper,loafers, orange,womens casual wear slip on,50% off,3299,1649," 36,37,38,39,40"
lemon & pepper,mules, brown,suede slip on womens casual wear,20% off,3499,2799," 36,37,38,39,40,41"
lemon & pepper,mules, navy,pu open back womens casual,10% off,2999,2699," 36,37,38,39,40"
lemon & pepper,mules, olive,suede slip on womens casual wear,20% off,3499,2799," 36,37,38,39,40,41"
lemon & pepper,mules, olive,suede slipon womens casual,15% off,3299,2804," 36,37,38,39,40,41"
lemon & pepper,pumps, grey,polyurethane slipon womens casual,10% off,3299,2969," 36,37,38,39,40"
lemon & pepper,pumps, gunmetal,polyurethane slipon womens casual,20% off,3799,3039," 36,37,38,39,40"
lemon & pepper,pumps, natural,polyurethane slipon womens casual,25% off,3299,2474," 36,37,39,40"
lemon & pepper,pumps, rose gold,polyurethane slipon womens casual,10% off,3299,2969," 36,37,38,39,40"
lemon & pepper,sandals, black,polyurethane buckle womens casual,20% off,4499,3599," 38,39,40"
lemon & pepper,sandals, black,polyurethane slipon womens casual,20% off,2999,2399," 36,37,38,39,40,41"
lemon & pepper,sandals, black,pu back strap womens casual block heel,30% off,2799,1959," 36,37,38,39,40"
lemon & pepper,sandals, black,pu buckle womens casual wear,30% off,10798,7558," 36,37,38,39,40"
lemon & pepper,sandals, black,pu buckle womens casual wear,30% off,4799,3359," 36,37,38,39,40,41"
lemon & pepper,sandals, black,pu buckle womens casual wear stiletto,30% off,4999,3499," 36,37,38,39,40"
lemon & pepper,sandals, black,suede buckle womens casual,15% off,3999,3399," 36,37,38,39,40"
lemon & pepper,sandals, blue,polyurethane buckle womens casual,25% off,3299,2474," 35,36,37,38,39,40"
lemon & pepper,sandals, blue,pu buckle womens casual wear,30% off,3499,2449," 36,37,38,39,40,41"
lemon & pepper,sandals, blue,pu slip on womens casual wear,20% off,3499,2799," 35,36,37,38,39,40,41"
lemon & pepper,sandals, cream,polyurethane buckle womens casual,15% off,3999,3399," 36,37,38,39,40"
lemon & pepper,sandals, cream,pu buckle womens casual wear,30% off,4799,3359," 36,37,38,39,40,41"
lemon & pepper,sandals, cream,pu open back womens casual wedge heel,30% off,2799,1959," 35,36,37,38,39,40,41"
lemon & pepper,sandals, cream,womens casual wear slipon,50% off,3299,1649, 36
lemon & pepper,sandals, dark gun metal,polyurethane buckle womens casual,15% off,2799,2379," 36,38,39,40,41"
lemon & pepper,sandals, gold,polyurethane slipon womens casual,20% off,2999,2399," 36,37,38,39,40"
lemon & pepper,sandals, gold,pu ankle loop womens party block heel,25% off,3299,2474," 36,37,38,39,40,41"
lemon & pepper,sandals, gold,pu buckle womens casual wear,30% off,3499,2449," 36,37,38,39,40,41"
lemon & pepper,sandals, gold,pu slip on womens casual wear,30% off,3299,2309," 35,36,37,38,39,40"
lemon & pepper,sandals, gold,synthetic patent open back womens party wedge heel,30% off,2799,1959," 36,37,38,39,40"
lemon & pepper,sandals, gold,womens slip on casual,50% off,2399,1199, 36
lemon & pepper,sandals, green,pu slip on womens casual wear,20% off,2999,2399," 36,37,38,39,40"
lemon & pepper,sandals, grey,polyurethane buckle womens casual,30% off,3299,2309," 36,37,38,39,40"
lemon & pepper,sandals, grey,pu buckle womens casual wear,30% off,3499,2449," 36,37,38,39,40,41"
lemon & pepper,sandals, grey,pu open back womens casual block heel,30% off,2999,2099," 36,37,38,39,40"
lemon & pepper,sandals, grey,pu open back womens casual wedge heel,30% off,2199,1539," 36,37,38,39,40,41"
lemon & pepper,sandals, gunmetal,polyurethane slipon womens casual,10% off,3299,2969," 36,37,38,39,40"
lemon & pepper,sandals, gunmetal,polyurethane slipon womens casual,20% off,2999,2399," 36,37,38,39,40"
lemon & pepper,sandals, gunmetal,pu ankle loop womens casual block heel,30% off,2999,2099," 36,37,38,39,40"
lemon & pepper,sandals, gunmetal,pu slip on womens party wear,30% off,3799,2659," 36,37,38,39,40,41"
lemon & pepper,sandals, natural,pu buckle womens casual wear,30% off,4799,3359," 36,37,38,39,40,41"
lemon & pepper,sandals, natural,pu buckle womens casual wear stiletto,30% off,4999,3499," 36,37,38,39,40"
lemon & pepper,sandals, natural,pu open back womens casual block heel,30% off,2999,2099," 36,37,38,39,40,41"
lemon & pepper,sandals, natural,suede buckle womens casual,15% off,3999,3399," 36,37,38,39,40"
lemon & pepper,sandals, olive,pu open back womens casual wedge heel,30% off,2799,1959," 36,37,38,39,40,41"
lemon & pepper,sandals, orange,pu open back womens casual wedge heel,30% off,2799,1959," 36,37,38,39,40"
lemon & pepper,sandals, orange,womens casual wear slipon,50% off,3299,1649," 36,38,39,40"
lemon & pepper,sandals, peach,pu slip on womens casual wear,20% off,3499,2799," 35,36,37,38,39,40,41"
lemon & pepper,sandals, peach,pu slip on womens casual wear,20% off,2999,2399," 36,37,38,39,40"
lemon & pepper,sandals, pink,pu open back womens casual block heel,50% off,2799,1399," 36,37,38,39,40"
lemon & pepper,sandals, pink,pu open back womens casual wedge heel,30% off,2199,1539," 36,37,38"
lemon & pepper,sandals, pink,pu slip on womens casual wear,30% off,3299,2309," 35,36,37,38,39,40"
lemon & pepper,sandals, rose gold,polyurethane slipon womens casual,10% off,3299,2969," 36,37,38,39,40"
lemon & pepper,sandals, rose gold,pu ankle loop womens casual block heel,30% off,2999,2099," 36,37,38,39,40"
lemon & pepper,sandals, rose gold,pu back strap womens casual block heel,30% off,2799,1959," 36,37,38,39,40"
lemon & pepper,sandals, rose gold,pu slip on womens party wear,30% off,3799,2659," 36,37,38,39,40,41"
lemon & pepper,sandals, rose gold,synthetic open back womens ethnic block heel,10% off,2999,2699," 36,37,39,40"
lemon & pepper,sandals, turquoise,pu buckle womens casual wear,30% off,5499,3849," 36,37,38,39,40"
lemon & pepper,sandals, white,pu slip on womens casual wear,30% off,3299,2309," 35,36,37,38,39,40"
lemon & pepper,shoes, black,womens casual wear slip on pump,50% off,3499,1749, 40
lemon & pepper,shoes, blue,womens casual wear slip on heeled,50% off,2499,1249," 36,40"
lemon & pepper,shoes, camel,womens casual wear slip on heeled,50% off,3499,1749," 35,36,40"
lemon & pepper,shoes, muted wine,womens casual wear buckle closure pump,50% off,2999,1499," 39,40"
lemon & pepper,shoes, natural,womens casual wear slip on heeled,50% off,3299,1649, 36
lemon & pepper,shoes, pink,womens casual wear slip on heeled,50% off,3299,1649," 36,37,38,39,40"
lemon & pepper,sneakers, orange,womens casual wear lace up,50% off,3299,1649," 36,37,38"
lemon & pepper,toes, maroon,polyurethane slipon womens casual peep,10% off,2999,2699," 36,37,38,39,40"
lemon & pepper,toes, navy,polyurethane slipon womens casual peep,10% off,2999,2699," 36,37,38,39,40"
lemon & pepper,wedges, black,womens casual buckle closure,50% off,2999,1499," 36,37,38,39,40"
lemon & pepper,wedges, black,womens casual wear buckle closure,50% off,2499,1249," 35,36,37,38,39,40"
lemon & pepper,wedges, black,womens casual wear buckle closure,50% off,2499,1249," 37,38,40"
lemon & pepper,wedges, black,womens casual wear buckle closure,50% off,2499,1249," 39,40"
lemon & pepper,wedges, gold,womens casual wear slipon,50% off,2799,1399," 39,40"
lemon & pepper,wedges, gold,womens party wear slipon,50% off,2999,1499, 40
lemon & pepper,wedges, grey,womens party wear buckle closure,50% off,2999,1499," 36,37,38,39,40"
lemon & pepper,wedges, gunmetal,pu slip on womens casual wear,20% off,3999,3199," 35,36,37,38,39,40"
lemon & pepper,wedges, gunmetal,womens casual wear slipon,50% off,2799,1399," 38,39,40"
lemon & pepper,wedges, gunmetal,womens party wear slipon,50% off,2999,1499, 39
lemon & pepper,wedges, mustard,womens casual wear slip on,50% off,2499,1249," 37,40"
lemon & pepper,wedges, natural,womens casual wear buckle closure,50% off,2499,1249, 40
lemon & pepper,wedges, natural,womens casual wear slipon,50% off,3299,1649," 37,39"
lemon & pepper,wedges, navy,pu slip on womens casual wear,20% off,3299,2639," 36,37,38,39,40"
lemon & pepper,wedges, navy,womens casual wear slipon,50% off,1899,949," 36,37,38,39,40"
lemon & pepper,wedges, off white,womens casual wear buckle closure,50% off,2999,1499," 36,37,38,39,40"
lemon & pepper,wedges, pink,womens casual wear slipon,50% off,2499,1249," 39,40"
lemon & pepper,wedges, rose gold,pu slip on womens casual wear,20% off,3999,3199," 35,36,37,38,39,40"
lemon & pepper,wedges, sand,womens casual wear slipon,50% off,2799,1399," 36,40"
life,2032, blue,womens coral blue diamond earrings,30% off,399,279,Nan
life,2084, brown,womens elephants on loop,30% off,299,209,Nan
life,2089, brown,womens kite diamond stud drop,30% off,299,209,Nan
life,2252,,womens three flat metal earrings,30% off,399,279,Nan
life,3, multi,assorted cotton blend soft finishes womens socks - pack of,50% off,1495,745,Nan
life,3, multi,cotton nylon womens ankle sport socks - pack of,50% off,1196,596,Nan
life,3, multi,cotton nylon womens no show socks - pack of,50% off,747,372,Nan
life,3, multi,womens 2 layer reusable protective fashion mask- pack of,50% off,1695,845,Nan
life,5, multi,womens 2 ply protective face mask - pack of,50% off,548,273,Nan
life,beads,,womens multilayered necklace with drop shaped,30% off,499,349,Nan
life,beads, red,womens multilayered necklace with square rainbow shine crystal,30% off,599,419,Nan
life,beads, yellow,womens multilayered necklace with metal,30% off,499,349,Nan
life,cardigan, black,solid regular neck acrylic womens,50% off,1999,999," L,M,S,XS"
life,cardigan, off white,embroidered regular neck polyester womens,50% off,1999,999," L,M,S,XL,XS,XXL"
life,cardigan, olive,solid regular neck cotton womens,50% off,1699,849," L,M,S,XL,XS"
life,cardigan, pink,embroidered regular neck polyester womens,50% off,1999,999," L,M,S,XL,XS"
life,culottes, black & white,womens tencel stripes,50% off,1499,749," 26,28,30,32,34"
life,culottes, blue,womens tencel solid,50% off,1499,749," 26,36"
life,denim, indigo,regular fit ankle length cotton lycra womens,50% off,1699,849," 26,28,30,32,34,36"
life,denim, mid stone,regular fit ankle length cotton lycra womens,50% off,1699,849," 26,28,30,32,34,36"
life,dress, berry,checks collar neck rayon womens regular,50% off,1299,649," M,S,XL,XS"
life,dress, black,printed polyester blend round neck womens regular fit,50% off,1299,649," L,M,S,XL,XS"
life,dress, blue,printed cotton blend collar neck womens bodycon,50% off,1499,749," L,M,S,XL,XS"
life,dress, blue,printed crepe v neck womens maxi,50% off,1499,749," L,M,S,XL,XS"
life,dress, blue,printed round neck polyester womens regular,50% off,1699,849," L,M,S,XL,XS"
life,dress, blue,solid tencel square neck womens regular fit,50% off,1499,749," L,M,S,XL,XS"
life,dress, blue,striped polyester blend collar neck womens a-line,50% off,1699,849," L,M,S,XL,XS"
life,dress, brown,printed viscose wide neck womens a-line,50% off,1499,749," L,M,S,XL,XS"
life,dress, cobalt,solid cotton round neck womens a-line,50% off,1499,749," L,M,S,XL,XS"
life,dress, cobalt,solid v-neck cotton womens regular,50% off,1499,749," L,M,S,XL,XS"
life,dress, green,printed polyester blend round neck womens regular fit,50% off,1299,649," L,M,S,XL,XS"
life,dress, indigo,solid cotton blend collar neck womens a-line,50% off,1699,849," L,M,S,XL,XS"
life,dress, lilac,printed  rayon womens regular fit,50% off,1499,749," L,M,S,XL,XS"
life,dress, lilac,printed band collar polyester womens regular fit,50% off,1499,749," L,M,S,XL,XS"
life,dress, mid blue,solid square neck tencel womens regular fit,50% off,1699,849," L,M,S,XL,XS"
life,dress, mid blue,solid tencel collar neck womens regular fit,50% off,1899,949," L,M,S,XL,XS"
life,dress, mid stone,solid cotton blend wide neck womens a-line,50% off,1699,849," L,M,S,XL,XS"
life,dress, mid stone,solid denim wide neck womens a-line,50% off,1699,849," L,M,S,XL,XS"
life,dress, mid stone,solid square neck cotton lycra womens regular fit,50% off,1499,749," M,S,XS"
life,dress, mid stone,solid tencel v-neck womens a-line,50% off,1499,749," L,M,S,XL,XS"
life,dress, mustard,printed v-neck viscose rayon womens regular fit,50% off,1699,849," L,M,S,XS"
